# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection ron_news_2024_1M.tar.gz (ron_news_2024_1M/ron_news_2024_1M-sentences.txt)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
a	fost	75554000
de	la	64731000
pentru	a	41432000
s	a	39127000
de	a	35738000
au	fost	34078000
și	a	27163000
de	de	26415000
de	ani	26135000
pe	care	25178000
în	care	23639000
care	a	21600000
ar	fi	21514000
să	fie	16976000
va	fi	16797000
după	ce	16605000
într	un	16230000
s	au	15513000
să	se	15464000
și	de	15441000
trebuie	să	15105000
într	o	14954000
care	au	14907000
de	asemenea	14629000
ceea	ce	14555000
a	declarat	13888000
mai	multe	13738000
pentru	că	13669000
de	pe	13498000
nu	a	13038000
a	spus	12897000
că	nu	12313000
cel	mai	12257000
de	lei	12245000
și	să	12009000
cele	mai	11965000
cu	o	11938000
până	la	11806000
care	se	11782000
mai	mult	11617000
ar	putea	11353000
și	în	11147000
vor	fi	10582000
a	avut	10564000
în	timp	9877000
în	acest	9639000
i	a	9571000
la	un	9478000
este	o	9431000
de	euro	9406000
la	o	9394000
milioane	de	9328000
cea	mai	9165000
ce	a	9162000
cu	un	9113000
nu	este	9096000
de	o	8960000
mai	mare	8893000
că	a	8795000
nu	se	8761000
este	un	8753000
a	mai	8631000
care	nu	8502000
se	va	8386000
timp	ce	8354000
nu	mai	8349000
peste	de	8117000
de	un	8067000
în	urma	8065000
a	făcut	7971000
nu	au	7948000
să	nu	7795000
din	românia	7739000
și	au	7528000
l	a	7500000
la	de	7426000
de	către	7316000
faptul	că	7240000
în	românia	7149000
este	de	7025000
și	o	7000000
cei	care	6901000
în	cadrul	6846000
poate	fi	6790000
care	le	6782000
și	la	6772000
dar	și	6690000
de	ce	6619000
înainte	de	6601000
atunci	când	6480000
alături	de	6343000
în	timpul	6322000
care	să	6289000
unul	dintre	6274000
ar	trebui	6263000
că	este	6083000
din	cauza	6056000
el	a	6042000
acest	lucru	6021000
și	pentru	6005000
față	de	5966000
că	în	5881000
și	nu	5866000
trebui	să	5864000
astfel	de	5817000
la	ora	5742000
se	află	5714000
în	această	5631000
și	cu	5628000
spus	că	5414000
nevoie	de	5402000
în	cazul	5366000
ani	de	5348000
dintre	cele	5274000
și	un	5267000
de	milioane	5254000
în	mod	5223000
a	fi	5202000
mai	bine	5131000
avut	loc	5101000
fost	de	5100000
să	ne	5090000
mai	ales	5067000
să	le	4996000
ca	să	4983000
în	vârstă	4978000
și	mai	4957000
pentru	o	4923000
se	vor	4903000
a	ajuns	4902000
cu	toate	4899000
cu	de	4880000
spune	că	4811000
să	și	4809000
cât	și	4754000
cred	că	4727000
data	de	4721000
în	perioada	4664000
nu	sunt	4659000
una	dintre	4654000
din	partea	4605000
care	sunt	4604000
vârstă	de	4580000
cei	doi	4559000
la	fel	4477000
de	care	4466000
ce	se	4459000
dar	nu	4441000
va	avea	4431000
și	pe	4412000
care	este	4407000
de	muncă	4390000
a	și	4384000
de	stat	4382000
pot	fi	4369000
să	facă	4358000
în	fața	4332000
de	peste	4329000
a	anunțat	4322000
în	prezent	4319000
până	în	4306000
care	o	4267000
a	început	4264000
declarat	că	4259000
care	s	4246000
s	ar	4242000
o	de	4222000
în	plus	4211000
cu	privire	4208000
privire	la	4206000
timp	de	4186000
toate	acestea	4163000
să	te	4143000
de	în	4142000
de	zile	4129000
la	care	4116000
a	dat	4094000
mai	mari	4061000
în	urmă	4057000
să	o	4056000
ani	a	4053000
se	poate	4018000
a	doua	4006000
atât	de	3989000
un	bărbat	3979000
le	a	3968000
pe	o	3961000
de	și	3952000
extrem	de	3949000
în	de	3935000
de	mai	3931000
cum	ar	3925000
din	cadrul	3913000
pentru	un	3898000
o	să	3879000
din	nou	3875000
în	jurul	3861000
cu	care	3858000
pe	lângă	3850000
au	avut	3845000
nu	s	3834000
este	în	3829000
a	devenit	3825000
de	dolari	3787000
mult	mai	3786000
a	se	3780000
la	nivel	3760000
parte	din	3756000
și	se	3738000
nu	va	3709000
un	alt	3704000
pentru	care	3685000
să	i	3643000
a	de	3602000
al	doilea	3590000
în	ceea	3583000
acesta	a	3580000
marcel	ciolacu	3572000
este	vorba	3547000
a	precizat	3536000
putea	fi	3531000
a	transmis	3529000
de	persoane	3515000
aproximativ	de	3506000
la	începutul	3501000
miliarde	de	3474000
nu	doar	3467000
a	lui	3461000
să	își	3458000
nu	e	3410000
în	zona	3401000
dacă	nu	3398000
anul	trecut	3388000
în	anul	3384000
care	vor	3382000
că	au	3378000
nu	am	3367000
în	a	3363000
care	l	3344000
reușit	să	3308000
loc	în	3299000
cei	mai	3291000
pentru	de	3283000
și	că	3277000
mii	de	3255000
cele	două	3249000
un	nou	3246000
a	primit	3243000
să	aibă	3221000
să	l	3220000
iar	în	3218000
pentru	ca	3218000
care	va	3200000
care	ar	3191000
nu	are	3188000
aproape	de	3187000
a	luat	3184000
de	fapt	3173000
un	moment	3173000
că	se	3171000
mai	mulți	3167000
chiar	dacă	3155000
sunt	de	3155000
mai	puțin	3138000
pe	un	3114000
a	a	3110000
are	o	3104000
o	nouă	3102000
între	și	3095000
de	urgență	3090000
când	a	3077000
au	făcut	3060000
fel	de	3053000
în	special	3051000
că	va	3049000
i	au	3042000
împreună	cu	3040000
ajuns	la	3023000
urmă	cu	3023000
chiar	și	3017000
de	vedere	2999000
pe	de	2989000
prin	care	2979000
l	au	2971000
sunt	în	2953000
care	i	2928000
un	an	2918000
se	pare	2916000
a	venit	2914000
fi	fost	2903000
fost	în	2901000
așa	cum	2900000
vorba	despre	2891000
în	luna	2888000
în	fiecare	2865000
precum	și	2859000
cel	puțin	2857000
început	să	2843000
putea	să	2827000
în	continuare	2806000
avea	loc	2794000
care	îl	2786000
de	din	2784000
de	sănătate	2773000
o	altă	2771000
o	zi	2754000
în	valoare	2725000
la	nivelul	2724000
ce	au	2719000
vor	avea	2709000
o	perioadă	2708000
în	funcție	2704000
că	sunt	2698000
de	metri	2694000
a	explicat	2692000
acest	an	2681000
de	afaceri	2674000
a	murit	2671000
că	ar	2663000
tot	mai	2656000
ce	s	2655000
pentru	cei	2646000
spun	că	2645000
și	care	2628000
și	din	2626000
am	fost	2624000
punct	de	2620000
până	acum	2595000
să	vă	2594000
vorba	de	2586000
parte	a	2581000
vrea	să	2581000
a	adăugat	2564000
și	alte	2561000
am	avut	2558000
ani	și	2554000
legate	de	2553000
zeci	de	2541000
valoare	de	2539000
de	grade	2538000
de	exemplu	2536000
nu	i	2532000
la	spital	2527000
sau	de	2527000
de	oameni	2524000
ce	privește	2514000
