# Generated by scripts/generate_multilingual_ngram_assets.py
# Source: Leipzig Corpora Collection fra_mixed-typical_2012_1M.tar.gz (fra_mixed-typical_2012_1M/fra_mixed-typical_2012_1M-sentences.txt)
# Derived from ordered adjacent tokens in the sentence corpus; format: context<TAB>prediction<TAB>frequency
la	justice	779000
ne	se	779000
a	t	776000
nom	de	775000
y	est	774000
une	belle	773000
la	est	772000
nombre	de	771000
la	presse	765000
cas	de	763000
suis	pas	763000
de	nombreuses	762000
de	vie	761000
les	jeunes	761000
sur	ce	761000
de	deux	760000
et	une	757000
nous	allons	753000
site	de	753000
en	effet	751000
en	place	751000
le	point	747000
les	autorités	744000
depuis	le	743000
sont	de	742000
dans	son	740000
il	avait	740000
je	veux	739000
que	je	739000
mais	je	738000
la	plus	737000
la	politique	737000
il	doit	735000
la	journée	735000
sous	la	735000
le	nombre	730000
ne	suis	730000
la	décision	724000
ne	faut	724000
on	va	724000
a	eu	723000
près	de	723000
un	footballeur	723000
merci	de	722000
doivent	être	721000
de	faire	720000
du	groupe	720000
on	se	720000
besoin	de	718000
de	france	718000
que	la	718000
mais	pas	716000
point	de	715000
fait	le	713000
le	programme	713000
la	mort	710000
le	match	710000
on	y	710000
à	sa	710000
à	tous	709000
et	à	708000
le	droit	708000
la	nature	705000
plupart	des	705000
sont	aussi	705000
la	sécurité	704000
pas	été	704000
est	ce	702000
je	pense	702000
le	terrain	702000
par	exemple	702000
donc	pas	700000
est	déjà	695000
le	plan	694000
la	route	691000
en	fait	690000
peut	pas	690000
les	travaux	688000
la	commission	685000
contre	les	680000
la	salle	679000
de	sécurité	678000
contre	la	674000
et	il	674000
pour	votre	673000
ville	de	673000
fait	un	671000
il	sera	669000
on	en	668000
un	coup	667000
est	au	666000
est	actuellement	665000
à	jour	664000
la	semaine	662000
un	problème	662000
la	réalité	661000
sont	toujours	661000
reste	à	660000
nous	devons	658000
la	victoire	656000
le	club	656000
le	public	655000
situation	est	655000
sont	plus	653000
aussi	une	651000
selon	les	649000
avec	des	646000
le	coup	646000
sur	internet	646000
vient	de	646000
la	nouvelle	643000
une	petite	643000
faut	pas	642000
les	prix	641000
les	femmes	640000
de	plus	639000
mois	de	635000
né	en	633000
on	le	633000
tout	simplement	633000
la	place	629000
la	production	628000
me	suis	628000
je	le	627000
la	main	627000
elles	ont	626000
est	pas	625000
date	de	622000
ne	le	622000
le	centre	621000
en	deux	620000
la	course	619000
états	unis	618000
les	hommes	617000
qui	est	616000
aussi	des	615000
sont	donc	615000
a	donc	614000
est	désormais	613000
liste	des	613000
permet	de	610000
forme	de	608000
la	majorité	607000
ce	site	605000
à	du	605000
il	va	604000
une	actrice	604000
de	formation	602000
les	premiers	602000
la	durée	601000
de	vos	599000
est	disponible	599000
pour	cette	599000
a	pas	598000
de	des	598000
et	en	597000
de	les	596000
la	porte	596000
de	en	594000
le	sujet	594000
t	elle	593000
la	gestion	592000
le	er	592000
pas	en	591000
a	déjà	590000
une	partie	590000
est	prévu	589000
de	et	588000
les	joueurs	587000
du	travail	586000
en	a	586000
est	assez	586000
un	véritable	586000
contre	le	584000
est	tout	583000
est	vraiment	582000
un	rôle	580000
du	temps	579000
la	capitale	579000
quand	même	577000
vers	le	577000
est	là	576000
après	la	575000
la	rencontre	574000
de	retour	573000
de	sont	573000
la	communauté	571000
vers	h	571000
les	yeux	570000
aussi	le	569000
dans	de	569000
français	né	568000
un	groupe	568000
la	carte	567000
le	texte	566000
de	paris	565000
de	données	564000
dans	des	563000
également	un	563000
ans	de	562000
la	mise	562000
le	débat	562000
retour	à	562000
une	enquête	561000
on	les	560000
mise	à	559000
est	aujourd'hui	558000
vers	la	556000
centre	de	555000
les	conditions	555000
les	faits	555000
la	base	554000
entre	et	553000
à	millions	552000
la	demande	551000
la	culture	548000
le	grand	548000
pour	moi	544000
aussi	de	543000
comme	une	543000
de	du	543000
la	rue	543000
a	toujours	542000
les	plus	542000
commence	à	541000
de	temps	539000
de	millions	538000
la	campagne	538000
base	de	537000
dans	sa	537000
de	cet	535000
au	niveau	534000
système	de	534000
en	il	533000
la	pression	532000
peu	de	532000
quel	est	532000
groupe	de	531000
il	nous	531000
la	santé	531000
sur	cette	531000
est	souvent	530000
fait	de	530000
fait	une	530000
que	nous	530000
le	dossier	529000
toute	la	529000
du	site	523000
donc	un	522000
la	terre	522000
de	mon	521000
tout	à	521000
un	match	519000
la	dernière	517000
le	mouvement	516000
de	leurs	515000
a	des	513000
les	marchés	513000
manque	de	513000
y	sont	513000
la	langue	512000
mis	en	512000
site	est	512000
pour	des	511000
sans	doute	511000
est	maintenant	510000
prix	de	510000
suis	un	510000
a	le	509000
un	projet	509000
une	équipe	508000
retour	sur	507000
à	faire	507000
fin	du	506000
la	bonne	506000
dans	notre	505000
le	but	505000
nous	en	505000
ci	dessous	504000
de	saint	503000
le	service	503000
merci	à	503000
le	développement	502000
le	rôle	502000
de	base	501000
pas	dans	501000
à	ses	501000
à	leur	500000
et	je	499000
le	pouvoir	499000
président	de	497000
la	défense	496000
un	film	495000
un	site	495000
pour	ce	494000
un	an	492000
le	domaine	491000
les	photos	491000
que	vous	491000
de	trois	490000
une	solution	490000
du	pays	488000
face	à	488000
il	fut	488000
la	fête	488000
prévue	pour	487000
une	situation	486000
aussi	la	485000
la	forme	485000
la	mer	485000
fait	la	483000
le	dernier	482000
la	croissance	481000
la	ligne	481000
en	europe	480000
à	l	480000
suis	très	478000
cet	article	477000
en	revanche	477000
mai	à	477000
en	fonction	476000
n	est	476000
problème	de	476000
le	village	475000
deux	ans	474000
faire	un	474000
le	seul	474000
qui	a	474000
devrait	être	473000
en	tout	472000
sur	son	472000
week	end	472000
aussi	les	471000
le	jour	471000
la	différence	470000
la	scène	469000
les	mêmes	469000
parmi	les	469000
de	nouvelles	468000
de	qualité	468000
est	mort	468000
la	grande	467000
à	ans	467000
partie	du	466000
une	histoire	466000
également	des	466000
donc	une	465000
en	fin	465000
la	e	465000
sur	des	465000
la	liberté	464000
ici	pour	463000
la	construction	463000
le	corps	463000
une	véritable	463000
cliquez	ici	462000
même	chose	462000
sur	demande	462000
lieu	de	460000
du	jeu	459000
je	trouve	458000
la	deuxième	458000
le	retour	458000
les	élèves	458000
un	travail	458000
travail	de	457000
les	entreprises	455000
les	syndicats	455000
elle	pas	454000
la	lumière	454000
la	soirée	454000
se	déroule	454000
sont	encore	454000
mais	on	453000
une	femme	453000
la	vérité	452000
à	tout	451000
beaucoup	plus	450000
est	particulièrement	450000
né	à	450000
la	paix	449000
un	point	449000
gestion	des	448000
je	crois	448000
le	bilan	448000
personnes	ont	448000
également	une	448000
était	un	448000
est	sur	447000
ont	une	447000
parle	de	447000
est	devenu	446000
le	chef	446000
ne	me	445000
quels	sont	445000
durée	de	444000
à	le	444000
je	fais	443000
juin	à	443000
la	série	443000
la	version	443000
le	principe	443000
une	vraie	443000
la	date	442000
quelle	est	442000
nous	voulons	441000
plus	tard	441000
service	de	441000
ne	peux	440000
par	an	440000
ceux	ci	439000
de	a	439000
la	solution	439000
le	rapport	439000
avant	la	438000
le	nouveau	438000
projet	de	438000
septembre	à	438000
de	ma	437000
et	très	435000
la	création	435000
le	montant	435000
on	pas	435000
ont	également	434000
de	développement	433000
de	jeu	433000
de	prison	433000
il	de	433000
mais	elle	433000
pour	nous	433000
faut	donc	432000
histoire	de	432000
le	coût	432000
le	second	432000
elle	peut	431000
rien	à	431000
une	sorte	431000
encore	un	430000
le	livre	430000
projet	est	430000
sous	les	430000
donc	de	429000
les	habitants	429000
ce	projet	428000
encore	une	428000
etats	unis	428000
le	procès	428000
le	siège	428000
mars	à	427000
bien	sûr	425000
je	les	425000
à	en	425000
se	poursuit	423000
après	le	422000
en	septembre	422000
la	démocratie	422000
les	pays	422000
toujours	en	422000
janvier	à	421000
droit	de	420000
le	chemin	420000
quelque	chose	420000
et	du	419000
ci	est	418000
un	seul	418000
elle	fait	417000
elle	était	417000
une	fois	417000
la	sortie	416000
le	meilleur	416000
les	chiffres	416000
un	exemple	416000
a	commencé	415000
la	république	415000
les	services	415000
un	moment	415000
vous	ne	415000
avant	le	414000
la	femme	414000
de	quoi	413000
est	situé	413000
la	communication	413000
la	lutte	413000
nicolas	sarkozy	413000
possibilité	de	413000
cette	situation	412000
de	presse	412000
du	gouvernement	412000
le	contraire	412000
le	faire	412000
le	peuple	412000
fait	des	411000
les	cours	411000
son	nom	411000
très	bon	411000
également	été	411000
de	vue	409000
des	enfants	409000
et	ses	409000
a	bien	408000
alors	de	408000
nous	a	408000
nous	les	407000
ce	dernier	406000
cette	année	406000
en	pleine	406000
novembre	à	406000
sont	souvent	406000
du	projet	405000
encore	plus	405000
quelles	sont	405000
sur	de	405000
est	loin	404000
les	trois	404000
il	devient	403000
ils	peuvent	403000
la	seule	403000
le	couple	403000
le	père	403000
la	voiture	402000
les	parents	402000
mais	ce	402000
même	pas	402000
donc	à	400000
la	révolution	400000
le	conseil	400000
milliards	de	400000
au	centre	399000
et	son	399000
ont	un	399000
rien	de	399000
sorte	de	399000
tu	as	399000
ce	sera	398000
dès	le	398000
une	dizaine	398000
cliquez	sur	397000
être	un	397000
les	membres	396000
est	attendu	395000
mais	nous	395000
des	résultats	394000
ne	sera	394000
à	notre	394000
les	lieux	393000
son	père	393000
de	nouveaux	392000
en	à	392000
est	possible	392000
sont	disponibles	392000
un	jeu	392000
la	concurrence	391000
ne	fait	391000
sa	vie	391000
sont	bien	391000
est	il	390000
le	feu	390000
un	joueur	390000
à	deux	390000
la	fois	389000
à	saint	389000
cela	ne	388000
le	mois	388000
les	détails	388000
décembre	à	387000
la	violence	387000
ces	derniers	386000
prise	de	386000
une	décision	386000
chef	de	385000
lieu	le	385000
avril	à	384000
en	la	384000
en	trois	384000
est	ainsi	384000
à	se	384000
cette	décision	383000
de	tous	383000
février	à	381000
vous	à	381000
le	ministre	380000
le	soleil	380000
les	valeurs	380000
un	système	380000
avait	été	379000
juillet	à	379000
la	procédure	379000
type	de	379000
une	ville	379000
avez	vous	378000
niveau	de	378000
le	cadre	377000
plan	de	377000
pour	vous	377000
devant	la	376000
ils	étaient	376000
la	couleur	376000
la	cour	376000
ont	fait	376000
de	communication	375000
du	jour	375000
est	décédé	375000
la	période	375000
les	de	375000
moins	de	375000
pas	trop	375000
aura	lieu	373000
a	changé	372000
de	vous	372000
il	lui	372000
la	parole	372000
se	passe	372000
trois	ans	372000
le	mot	371000
les	images	371000
les	jours	371000
vous	en	371000
des	travaux	370000
du	système	370000
pour	de	370000
également	de	370000
cette	page	369000
en	sont	369000
en	un	369000
il	le	369000
résultats	sont	369000
une	journée	369000
une	première	369000
la	bourse	368000
la	force	368000
le	départ	368000
le	sens	368000
fait	pas	367000
octobre	à	367000
ont	aussi	367000
il	faudra	366000
pour	son	366000
sont	déjà	366000
devant	le	365000
le	réseau	365000
la	compétition	364000
le	traitement	364000
de	manière	363000
jeu	de	363000
le	fond	363000
période	de	363000
rôle	de	363000
un	gros	363000
un	service	363000
un	très	363000
une	place	363000
une	semaine	363000
je	peux	362000
résultat	est	362000
tout	cas	362000
difficile	à	361000
en	train	361000
le	contenu	361000
les	policiers	361000
une	seule	361000
de	dans	360000
direction	de	360000
faire	des	360000
la	responsabilité	360000
moi	je	360000
ce	sujet	359000
en	hausse	359000
qualité	de	359000
se	situe	359000
sont	dans	359000
à	est	359000
à	heures	359000
de	nous	358000
la	photo	358000
la	voie	358000
nous	pouvons	358000
pas	vraiment	358000
à	fait	358000
à	partir	358000
de	santé	357000
faire	une	357000
le	processus	357000
les	jeux	357000
les	moyens	357000
pris	la	357000
vous	vous	356000
de	sur	355000
elle	doit	355000
est	simple	355000
taux	de	355000
à	chaque	355000
a	beaucoup	354000
la	cause	354000
voir	la	354000
aussi	à	353000
pas	être	353000
tout	de	353000
en	plus	352000
et	on	352000
il	suffit	352000
le	chiffre	352000
les	négociations	352000
en	charge	351000
est	née	351000
est	trop	351000
la	marque	351000
la	méthode	351000
le	ciel	351000
ne	sommes	351000
peut	aussi	351000
voir	le	351000
un	jour	350000
également	le	350000
avec	son	349000
création	de	349000
de	francs	349000
de	tout	349000
la	tendance	349000
la	valeur	349000
le	succès	349000
à	vos	349000
la	victime	348000
vous	voulez	348000
demande	de	347000
des	choses	347000
la	raison	347000
les	médias	347000
là	pour	347000
vie	est	347000
ville	est	347000
la	bataille	346000
le	vent	346000
liste	de	346000
du	côté	345000
du	marché	345000
la	télévision	345000
choix	de	344000
conditions	de	344000
août	à	343000
les	produits	343000
ce	moment	342000
pas	des	342000
pas	très	342000
va	être	342000
film	est	341000
gestion	de	341000
ne	vous	341000
également	les	341000
la	banque	340000
le	parti	340000
types	de	340000
une	vingtaine	340000
je	dois	339000
qui	se	339000
a	ensuite	338000
de	mise	338000
ils	doivent	338000
new	york	338000
voir	les	338000
vous	de	338000
la	classe	337000
les	mots	337000
ne	nous	337000
de	façon	336000
la	mairie	336000
les	personnes	336000
les	règles	336000
a	perdu	335000
la	consommation	335000
à	vous	335000
en	forme	334000
et	nous	334000
les	activités	334000
ne	doit	334000
vous	le	334000
en	scène	333000
la	zone	333000
pas	pour	333000
vous	devez	333000
dans	votre	332000
le	roi	332000
les	données	332000
pas	mal	332000
un	beau	332000
et	ils	331000
la	pratique	331000
sommes	pas	331000
un	livre	331000
une	très	331000
des	produits	330000
le	niveau	330000
nest	pas	330000
genre	de	329000
le	risque	329000
non	plus	329000
à	cet	329000
la	mi	328000
le	deuxième	328000
par	jour	328000
pendant	la	328000
personne	ne	328000
recherche	de	328000
risque	de	328000
une	période	328000
le	contrôle	327000
le	petit	327000
les	ont	327000
monde	entier	327000
partie	des	327000
pas	là	327000
été	très	327000
de	production	326000
décédé	le	326000
le	journal	326000
ont	déjà	326000
par	de	326000
pas	tout	326000
à	ces	326000
de	dieu	325000
de	suite	325000
faut	il	325000
ne	veux	325000
une	certaine	325000
une	idée	325000
la	seconde	324000
le	château	324000
sa	carrière	324000
train	de	324000
est	plutôt	323000
eu	lieu	323000
fonction	de	323000
nous	le	323000
pas	toujours	323000
place	de	323000
prise	en	323000
un	état	323000
vous	pas	323000
a	tout	321000
de	gestion	321000
et	bien	321000
les	informations	321000
un	lieu	321000
une	forme	321000
changement	de	320000
des	données	320000
le	taux	320000
pas	sur	320000
à	milliards	320000
carte	de	319000
dans	leur	319000
de	euros	319000
en	cause	319000
on	fait	319000
à	droite	319000
contrat	de	318000
hausse	de	318000
les	problèmes	318000
toujours	pas	318000
jeu	est	317000
la	troisième	317000
le	scénario	317000
ont	des	317000
une	centaine	317000
également	la	317000
ce	film	316000
en	matière	316000
est	ouvert	316000
et	ce	316000
le	fait	316000
un	succès	316000
une	expérience	316000
directeur	de	315000
la	réforme	315000
les	mains	315000
très	bonne	315000
cest	une	314000
du	tout	314000
en	juin	314000
la	hausse	314000
mais	ils	314000
pour	tous	314000
donc	le	313000
est	située	313000
les	premières	313000
un	pays	313000
alors	le	312000
cette	question	312000
est	sans	311000
est	devenue	310000
je	te	310000
la	fonction	310000
américain	né	309000
dans	ses	309000
en	suisse	309000
et	puis	309000
je	lui	309000
le	spectacle	309000
mis	à	309000
un	ancien	309000
un	excellent	309000
la	rentrée	308000
les	banques	308000
lui	a	308000
à	voir	308000
a	de	307000
le	football	307000
une	liste	307000
du	sud	306000
la	circulation	306000
le	lieu	306000
le	ton	306000
ne	les	306000
selon	le	306000
au	sein	305000
difficile	de	305000
la	pièce	305000
la	prochaine	305000
la	présence	305000
les	raisons	305000
pas	seulement	305000
pour	lui	305000
pour	sa	305000
reste	un	305000
sont	au	305000
en	ce	304000
est	nécessaire	304000
il	fallait	304000
il	veut	304000
la	peau	304000
la	peine	304000
la	suisse	304000
le	modèle	304000
les	élections	304000
vie	de	304000
est	elle	303000
la	structure	303000
programme	de	303000
un	message	303000
depuis	la	302000
des	services	302000
est	pour	302000
et	pas	302000
je	sais	302000
la	forêt	302000
le	comité	302000
part	de	302000
pour	ces	302000
salle	de	302000
à	londres	302000
la	mémoire	301000
photos	sont	301000
politique	de	301000
un	mot	301000
cause	de	300000
des	gens	300000
la	meilleure	300000
sont	attendus	300000
un	plan	300000
y	avait	300000
cest	un	299000
donc	la	299000
la	compagnie	299000
le	tableau	299000
les	risques	299000
pour	vos	299000
réponse	est	299000
un	choix	299000
après	midi	298000
je	préfère	298000
la	machine	298000
la	vente	298000
le	message	298000
les	français	298000
à	nous	298000
également	à	298000
cinq	ans	297000
est	ensuite	297000
la	séance	297000
le	bon	297000
problème	est	297000
de	jean	296000
en	tête	296000
les	analystes	296000
partir	de	296000
en	juillet	295000
est	ouverte	295000
la	matière	294000
pas	du	294000
t	on	294000
ce	jour	293000
des	cours	293000
moment	de	293000
possible	de	293000
tour	de	293000
une	victoire	293000
en	cas	292000
ils	vont	292000
la	participation	292000
les	animaux	292000
on	doit	292000
prévu	pour	292000
sa	mère	292000
se	font	292000
cette	fois	291000
pour	faire	291000
pour	ses	291000
reste	le	291000
les	points	290000
ne	veut	290000
pourrait	être	290000
sont	un	290000
une	version	290000
a	gagné	289000
a	les	289000
des	problèmes	289000
du	film	289000
la	visite	289000
le	quartier	289000
les	familles	289000
était	très	289000
de	même	288000
un	mois	288000
dans	ces	287000
la	finale	287000
reste	de	287000
sommes	en	287000
ça	ne	287000
de	guerre	286000
de	musique	286000
décidé	de	286000
homme	politique	286000
la	maladie	286000
la	règle	286000
la	vidéo	286000
les	grands	286000
points	de	286000
développement	de	285000
la	mère	285000
membre	de	285000
ne	sais	285000
ces	deux	284000
de	mes	284000
le	tour	284000
les	conséquences	284000
les	forces	284000
personnes	sont	284000
cette	affaire	283000
de	famille	283000
de	m	283000
deux	hommes	283000
droit	à	283000
du	club	283000
elle	sera	283000
en	plein	283000
fait	son	283000
jour	de	283000
la	taille	283000
parler	de	283000
peux	pas	283000
de	plusieurs	282000
il	me	282000
ils	seront	282000
la	cuisine	282000
les	frais	282000
une	société	282000
après	les	281000
en	vigueur	281000
la	protection	281000
le	sud	281000
les	ventes	281000
des	questions	280000
est	totalement	280000
la	mission	280000
la	piste	280000
les	couleurs	280000
pense	que	280000
à	domicile	280000
à	nos	280000
comme	les	279000
la	part	279000
possède	une	279000
qui	fait	279000
très	vite	279000
un	premier	279000
a	alors	278000
de	pour	278000
depuis	ans	278000
des	prix	278000
la	réunion	278000
le	phénomène	278000
actuellement	en	277000
la	moitié	277000
les	causes	277000
les	grandes	277000
me	sens	277000
tête	de	277000
a	duré	276000
de	me	276000
le	verdict	276000
une	vie	276000
à	plusieurs	276000
a	besoin	275000
alors	une	275000
baisse	de	275000
de	contrôle	275000
et	sa	275000
la	position	275000
le	cinéma	275000
le	climat	275000
ne	va	275000
de	toute	274000
la	démarche	274000
les	étudiants	274000
un	contrat	274000
a	réussi	273000
bien	le	273000
ceci	est	273000
de	départ	273000
est	arrivé	273000
mais	aussi	273000
maison	de	273000
place	à	273000
question	est	273000
celles	ci	272000
elles	ne	272000
en	avril	272000
la	fédération	272000
sont	une	272000
a	lieu	271000
ils	font	271000
la	confiance	271000
la	droite	271000
la	lecture	271000
la	table	271000
le	silence	271000
remonte	à	271000
dizaine	de	270000
faire	le	270000
la	surface	270000
le	tribunal	270000
principe	de	270000
un	modèle	270000
après	une	269000
avant	tout	269000
de	par	269000
en	janvier	269000
en	somme	269000
lutte	contre	269000
plus	que	269000
travail	est	269000
bienvenue	sur	268000
des	jeunes	268000
la	pluie	268000
le	directeur	268000
selon	la	268000
toujours	à	268000
très	important	268000
alors	à	267000
elle	en	267000
la	province	267000
le	choc	267000
monde	est	267000
rencontre	avec	267000
un	des	267000
une	année	267000
veux	pas	267000
en	octobre	266000
faire	la	266000
groupe	est	266000
ils	en	266000
la	vitesse	266000
très	difficile	266000
un	écrivain	266000
est	indispensable	265000
et	sans	265000
je	jamais	265000
la	baisse	265000
la	propriété	265000
le	concept	265000
le	contrat	265000
le	lien	265000
mais	cela	265000
nous	étions	265000
sens	de	265000
simple	et	265000
un	phénomène	265000
vers	les	265000
elle	avait	264000
en	une	264000
la	distribution	264000
la	preuve	264000
les	questions	264000
une	information	264000
voici	les	264000
à	suivre	264000
au	rendez	263000
de	choses	263000
de	saison	263000
de	vente	263000
est	son	263000
faire	de	263000
le	milieu	263000
processus	de	263000
tout	un	263000
tu	es	263000
un	personnage	263000
est	cependant	262000
est	du	262000
la	charge	262000
la	hauteur	262000
la	reprise	262000
on	attend	262000
titre	de	262000
un	accord	262000
alors	un	261000
de	football	261000
de	produits	261000
des	femmes	261000
des	informations	261000
envie	de	261000
et	sont	261000
la	notion	261000
la	prise	261000
le	combat	261000
les	rues	261000
notion	de	261000
nous	y	261000
par	son	261000
plus	le	261000
retour	en	261000
sur	notre	261000
un	monde	261000
cela	est	260000
de	lui	260000
la	réaction	260000
plus	loin	260000
site	internet	260000
sur	sa	260000
une	famille	260000
autour	de	259000
en	question	259000
la	grève	259000
le	savoir	259000
le	trafic	259000
majorité	des	259000
prend	la	259000
sa	place	259000
sais	pas	259000
vers	une	259000
des	entreprises	258000
elle	compte	258000
et	elle	258000
idéal	pour	258000
la	voix	258000
le	changement	258000
le	juge	258000
suffit	de	258000
la	sélection	257000
le	camp	257000
plus	en	257000
à	disposition	257000
comme	le	256000
joueur	de	256000
la	mode	256000
la	revue	256000
le	parlement	256000
le	sport	256000
problèmes	de	256000
va	pas	256000
être	une	256000
ce	genre	255000
ce	soir	255000
de	service	255000
de	voir	255000
des	activités	255000
du	nord	255000
du	parti	255000
en	allemagne	255000
la	manifestation	255000
le	passé	255000
les	a	255000
ou	de	255000
reste	la	255000
sous	forme	255000
une	réponse	255000
ils	pas	254000
le	calendrier	254000
ma	vie	254000
toujours	aussi	254000
une	affaire	254000
une	personne	254000
à	mon	254000
été	un	254000
appartient	à	253000
de	taille	253000
dur	pour	253000
dépend	de	253000
est	entièrement	253000
le	thème	253000
les	investisseurs	253000
mais	cette	253000
monde	de	253000
point	sur	253000
sur	ses	253000
un	nouvel	253000
une	erreur	253000
à	les	253000
était	de	253000
comme	des	252000
de	quatre	252000
des	images	252000
du	conseil	252000
du	corps	252000
famille	de	252000
la	préparation	252000
par	rapport	252000
poste	de	252000
royaume	uni	252000
tout	cela	252000
