# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
god	morgon	1500000
god	kväll	900000
god	natt	900000
tack	så	1500000
så	mycket	1400000
snälla	kan	700000
jag	vet	1500000
jag	tror	1400000
det	är	1700000
vi	ses	1800000
till	imorgon	900000
inga	problem	900000
mycket	bra	1400000
till	exempel	900000
hör	av	800000
skicka	mig	700000
hemma	hos	600000
efter	jobbet	1400000
den	här	1800000
på	måndag	700000
mamma	frågar	1400000
pappa	kan	1400000
kan	komma	1400000
barnen	vill	1400000
familjen	kommer	1400000
familjen	före	1400000
föräldrarna	före	1400000
kom	ihåg	1400000
snabb	notis	1400000
vi	måste	1400000
morgon	bitti	1400000
när	du	1400000
du	har	1400000
har	tid	1400000
för	att	1400000
att	det	1400000
moskén	öppnar	1400000
bönen	börjar	1400000
boken	citerar	1400000
hemma	bönen	700000
mona	lisa	1200000
albert	einstein	1200000
marie	curie	1200000
isaac	newton	1200000
charles	darwin	1100000
william	shakespeare	1100000
ludwig	van	1000000
van	beethoven	1000000
johann	sebastian	1000000
sebastian	bach	1000000
wolfgang	amadeus	1000000
amadeus	mozart	1000000
vincent	van	1100000
van	gogh	1100000
leonardo	da	1100000
da	vinci	1100000
frida	kahlo	1000000
pablo	picasso	1100000
galileo	galilei	1000000
nelson	mandela	1000000
mahatma	gandhi	1000000
taj	mahal	1000000
machu	picchu	1000000
big	ben	1000000
louvre	museum	900000
grand	canyon	900000
notre	dame	900000
före	mötet	1400000
här	veckan	1400000
med	familjen	1400000
är	viktigt	1400000
hej	kan	1400000
kan	du	1400000
hej	jag	1400000
jag	vill	1400000
säg	till	1400000
till	när	1400000
tror	att	1400000
meddela	när	1400000
glöm	inte	1400000
notis	om	1400000
måste	kolla	1400000
till	morgon	1400000
kunden	ber	1400000
ber	om	1400000
mötet	om	1400000
måste	skicka	1400000
jag	förbereder	1400000
tack	för	1400000
att	du	1400000
du	delar	1400000
tåget	går	1400000
jag	måste	1400000
måste	ta	1400000
vi	bokar	1400000
biljetten	till	1400000
stationen	är	1400000
lektionen	börjar	1400000
måste	läsa	1400000
läraren	sa	1400000
läxan	till	1400000
skolan	stänger	1400000
måste	ringa	1400000
läkaren	sa	1400000
apoteket	stänger	1400000
jag	behöver	1400000
tiden	är	1400000
måste	köpa	1400000
handlingen	är	1400000
jag	tar	1400000
tar	med	1400000
vi	behöver	1400000
lägg	till	1400000
vi	ska	1400000
ska	äta	1400000
jag	lagar	1400000
middagen	blir	1400000
kaffet	är	1400000
du	ställer	1400000
mycket	för	1400000
morgon	och	1400000
ses	morgon	1400000
morgon	för	1400000
förlåt	för	1400000
är	mycket	1400000
hej	hur	1400000
hur	är	1400000
är	det	1400000
ärligt	tror	1400000
tror	jag	1400000
ingen	fara	1400000
vi	hörs	1400000
jag	svarar	1400000
svarar	snabbt	1400000
familjen	går	1400000
meddelandet	handlar	1400000
handlar	om	1400000
kartan	visar	1400000
staden	är	1400000
berget	ligger	1400000
rutten	går	1400000
huvudstaden	ändras	1400000
domstolen	väntar	1400000
advokaten	förbereder	1400000
lagen	ändras	1400000
polisen	sparar	1400000
domaren	ber	1400000
regeringen	förbereder	1400000
ministern	talar	1400000
röstningen	börjar	1400000
partiet	svarar	1400000
presidenten	säger	1400000
matchen	börjar	1400000
laget	tränar	1400000
spelaren	kollar	1400000
stadion	öppnar	1400000
loppet	går	1400000
hyran	dras	1400000
kolla	räkningen	1400000
budgeten	är	1400000
är	kvar	1400000
banken	bekräftar	1400000
spara	försäkringen	1400000
rörmokaren	kommer	1400000
internet	fortsätter	1400000
räkningen	kommer	1400000
förbered	lådorna	1400000
nyckeln	ligger	1400000
bussen	kommer	1400000
tunnelbanan	har	1400000
spara	biljetten	1400000
rutten	ändras	1400000
