# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
goed	morgen	1400000
goede	avond	900000
welterusten	tot	500000
dank	je	1600000
dank	u	1000000
alsjeblieft	laat	700000
ik	weet	1500000
ik	denk	1400000
het	is	1600000
dat	is	1400000
tot	morgen	1400000
tot	straks	800000
geen	probleem	1400000
heel	goed	1400000
laat	me	900000
stuur	me	800000
naar	huis	700000
de	afspraak	1400000
de	rekening	1400000
op	tijd	800000
mona	lisa	1200000
albert	einstein	1200000
marie	curie	1200000
isaac	newton	1200000
charles	darwin	1100000
william	shakespeare	1100000
ludwig	van	1000000
van	beethoven	1000000
johann	sebastian	1000000
sebastian	bach	1000000
wolfgang	amadeus	1000000
amadeus	mozart	1000000
vincent	van	1100000
van	gogh	1100000
leonardo	da	1100000
da	vinci	1100000
frida	kahlo	1000000
pablo	picasso	1100000
galileo	galilei	1000000
nelson	mandela	1000000
mahatma	gandhi	1000000
taj	mahal	1000000
machu	picchu	1000000
big	ben	1000000
louvre	museum	900000
grand	canyon	900000
notre	dame	900000
voor	de	1400000
de	vergadering	1400000
na	het	1400000
het	werk	1400000
morgen	ochtend	1400000
deze	week	1400000
met	de	1400000
de	familie	1400000
omdat	het	1400000
het	belangrijk	1400000
belangrijk	is	1400000
als	je	1400000
je	tijd	1400000
tijd	hebt	1400000
hoi	kun	1400000
kun	je	1400000
hey	ik	1400000
ik	wil	1400000
zeg	wanneer	1400000
wanneer	je	1400000
je	kunt	1400000
denk	dat	1400000
laat	weten	1400000
weten	wanneer	1400000
niet	vergeten	1400000
snelle	notitie	1400000
notitie	over	1400000
we	moeten	1400000
moeten	controleren	1400000
voor	morgen	1400000
de	klant	1400000
klant	vraagt	1400000
vergadering	over	1400000
moeten	sturen	1400000
ik	bereid	1400000
bedankt	voor	1400000
voor	delen	1400000
mama	vraagt	1400000
papa	kan	1400000
kan	komen	1400000
de	kinderen	1400000
kinderen	willen	1400000
familie	komt	1400000
we	zien	1400000
zien	elkaar	1400000
de	trein	1400000
trein	vertrekt	1400000
ik	moet	1400000
moet	nemen	1400000
we	reserveren	1400000
het	kaartje	1400000
kaartje	voor	1400000
het	station	1400000
station	is	1400000
de	les	1400000
les	begint	1400000
moeten	lezen	1400000
de	leraar	1400000
leraar	zei	1400000
het	huiswerk	1400000
huiswerk	voor	1400000
de	school	1400000
school	sluit	1400000
moet	bellen	1400000
de	dokter	1400000
dokter	zei	1400000
de	apotheek	1400000
apotheek	sluit	1400000
ik	heb	1400000
heb	nodig	1400000
afspraak	is	1400000
moeten	kopen	1400000
de	boodschappen	1400000
boodschappen	zijn	1400000
ik	neem	1400000
neem	mee	1400000
we	hebben	1400000
hebben	nodig	1400000
voeg	toe	1400000
we	gaan	1400000
gaan	eten	1400000
ik	maak	1400000
het	avondeten	1400000
avondeten	wordt	1400000
de	koffie	1400000
koffie	is	1400000
voor	zetten	1400000
heel	erg	1400000
erg	bedankt	1400000
goedemorgen	en	1400000
morgen	voor	1400000
sorry	voor	1400000
is	heel	1400000
hoi	hoe	1400000
hoe	gaat	1400000
gaat	het	1400000
eerlijk	denk	1400000
denk	ik	1400000
tot	later	1400000
ik	antwoord	1400000
antwoord	snel	1400000
het	gebed	1400000
gebed	begint	1400000
familie	gaat	1400000
het	bericht	1400000
bericht	gaat	1400000
