# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
السلام	عليكم	1700000
وعليكم	السلام	1500000
صباح	الخير	1400000
مساء	الخير	1300000
شكرا	جزيلا	1500000
كيف	حالك	1400000
أنا	بخير	1200000
إن	شاء	1500000
شاء	الله	1500000
من	فضلك	1400000
لا	أعرف	1400000
لا	مشكلة	1400000
إلى	اللقاء	1100000
تصبح	على	1000000
على	خير	1000000
قبل	الاجتماع	1400000
بعد	العمل	1400000
غدا	صباحا	1400000
هذا	المساء	1400000
هذا	الأسبوع	1400000
في	المنزل	1400000
مع	العائلة	1400000
لأن	هذا	1400000
هذا	مهم	1400000
عندما	يكون	1400000
يكون	لديك	1400000
لديك	وقت	1400000
مرحبا	هل	1400000
هل	قرأت	1400000
أرسل	لي	1400000
أخبرني	عن	1400000
أعتقد	أن	1400000
شكرا	على	1400000
تذكر	أن	1400000
أن	تراجع	1400000
لا	تنس	1400000
ملاحظة	سريعة	1400000
سريعة	عن	1400000
نحتاج	إلى	1400000
إلى	مراجعة	1400000
اكتب	تفاصيل	1400000
العميل	يسأل	1400000
يسأل	عن	1400000
الاجتماع	يناقش	1400000
التقرير	يشرح	1400000
سأتحدث	مع	1400000
أمي	تسأل	1400000
تسأل	عن	1400000
أبي	سيحضر	1400000
العائلة	تنتظر	1400000
الأطفال	يريدون	1400000
القطار	يصل	1400000
يصل	إلى	1400000
الحافلة	تغادر	1400000
أرسل	تفاصيل	1400000
الفندق	يؤكد	1400000
المعلم	يشرح	1400000
الدرس	يتناول	1400000
يجب	أن	1400000
أن	نراجع	1400000
المدرسة	أرسلت	1400000
الاختبار	يشمل	1400000
أحتاج	إلى	1400000
الطبيب	أكد	1400000
الصيدلية	توفر	1400000
الموعد	يتعلق	1400000
تذكر	تناول	1400000
إلى	شراء	1400000
أضف	إلى	1400000
إلى	القائمة	1400000
السعر	تغير	1400000
المتجر	يوفر	1400000
العشاء	سيكون	1400000
الوصفة	تحتاج	1400000
أحضر	معك	1400000
جزيلا	على	1400000
سعيد	جدا	1400000
أراك	غدا	1400000
غدا	مع	1400000
آسف	بشأن	1400000
سنتحدث	عن	1400000
مرحبا	كيف	1400000
كيف	حال	1400000
بصراحة	أحب	1400000
مشكلة	في	1400000
سأرد	على	1400000
ما	رأيك	1400000
رأيك	في	1400000
الصلاة	تبدأ	1400000
تبدأ	في	1400000
الأسرة	تذهب	1400000
تذهب	إلى	1400000
الرسالة	تتحدث	1400000
تتحدث	عن	1400000
المسجد	يعلن	1400000
الكتاب	يذكر	1400000
الخريطة	تظهر	1400000
المدينة	تقع	1400000
تقع	قرب	1400000
الطريق	يمر	1400000
يمر	عبر	1400000
العاصمة	تقع	1400000
تقع	في	1400000
النهر	يصل	1400000
المحكمة	تراجع	1400000
المحامي	يجهز	1400000
القانون	ينظم	1400000
الشرطة	تحفظ	1400000
القاضي	يطلب	1400000
الحكومة	تناقش	1400000
الوزير	يعلن	1400000
التصويت	يتعلق	1400000
الحملة	تشرح	1400000
الرئيس	يراجع	1400000
المباراة	تبدأ	1400000
تبدأ	مع	1400000
الفريق	يتدرب	1400000
يتدرب	في	1400000
اللاعب	يراجع	1400000
الملعب	يستضيف	1400000
النتيجة	تخص	1400000
راجع	قيمة	1400000
البنك	يؤكد	1400000
الميزانية	تشمل	1400000
يجب	دفع	1400000
احفظ	تفاصيل	1400000
المنزل	يحتاج	1400000
يحتاج	إلى	1400000
الفني	سيصل	1400000
سيصل	لإصلاح	1400000
الإنترنت	يعمل	1400000
يعمل	في	1400000
المفتاح	موجود	1400000
موجود	قرب	1400000
النقل	يشمل	1400000
الحافلة	تصل	1400000
تصل	إلى	1400000
المترو	يمر	1400000
القطار	يغادر	1400000
المسار	تغير	1400000
تغير	نحو	1400000
الفيلم	يبدأ	1400000
يبدأ	بعد	1400000
الموسيقى	تتضمن	1400000
البرنامج	يتحدث	1400000
يتحدث	عن	1400000
المسلسل	يعرض	1400000
اللعبة	تعمل	1400000
تعمل	على	1400000
الهاتف	يحتاج	1400000
الموقع	يعرض	1400000
الملف	موجود	1400000
موجود	في	1400000
التحديث	يصل	1400000
كلمة	المرور	1400000
المرور	تخص	1400000
المتحف	يعرض	1400000
الكتاب	يشرح	1400000
التاريخ	يذكر	1400000
العلم	يحتاج	1400000
القصيدة	تتحدث	1400000
الحديقة	تحتاج	1400000
تحتاج	إلى	1400000
الصورة	تظهر	1400000
الدراجة	تحتاج	1400000
الرسم	يعرض	1400000
النادي	ينظم	1400000
اتصل	بي	1400000
بي	عند	1400000
الموعد	تغير	1400000
تغير	بسبب	1400000
التقويم	يؤكد	1400000
الرسالة	تحذر	1400000
تحذر	من	1400000
عيد	الميلاد	1400000
