# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
jó	reggelt	1500000
jó	napot	1300000
köszönöm	szépen	1500000
kérlek	szépen	1100000
nem	tudom	1500000
azt	hiszem	1400000
rendben	van	1300000
nagyon	jó	1200000
semmi	gond	900000
szólj	kérlek	800000
munka	után	1400000
találkozó	kezdődik	900000
ügyfél	kérdezi	1400000
vonat	indul	1400000
gyógyszertár	zár	1400000
család	jön	1400000
telefon	tölt	1400000
holnap	reggel	1400000
otthon	később	700000
például	ezt	700000
mona	lisa	1200000
albert	einstein	1200000
marie	curie	1200000
isaac	newton	1200000
charles	darwin	1100000
william	shakespeare	1100000
ludwig	van	1000000
van	beethoven	1000000
johann	sebastian	1000000
sebastian	bach	1000000
wolfgang	amadeus	1000000
amadeus	mozart	1000000
vincent	van	1100000
van	gogh	1100000
leonardo	da	1100000
da	vinci	1100000
frida	kahlo	1000000
pablo	picasso	1100000
galileo	galilei	1000000
nelson	mandela	1000000
mahatma	gandhi	1000000
taj	mahal	1000000
machu	picchu	1000000
big	ben	1000000
louvre	museum	900000
grand	canyon	900000
notre	dame	900000
eiffel	torony	900000
hősök	tere	900000
találkozó	előtt	1400000
ma	este	1400000
ezen	héten	1400000
mert	fontos	1400000
amikor	van	1400000
van	időd	1400000
szia	tudsz	1400000
hiszem	hogy	1400000
szólj	amikor	1400000
küldd	el	1400000
ne	felejtsd	1400000
felejtsd	el	1400000
gyors	jegyzet	1400000
ellenőrizni	kell	1400000
az	ügyfél	1400000
el	kell	1400000
kell	küldeni	1400000
jelentés	említi	1400000
anya	kérdezi	1400000
apa	el	1400000
el	tudja	1400000
tudja	hozni	1400000
gyerekek	kérik	1400000
le	kell	1400000
kell	foglalni	1400000
az	állomásnak	1400000
állomásnak	van	1400000
hotel	megerősíti	1400000
busz	érkezik	1400000
metróban	van	1400000
tartsd	meg	1400000
meg	jegyet	1400000
az	útvonal	1400000
útvonal	változik	1400000
taxi	vár	1400000
az	óra	1400000
óra	kezdődik	1400000
tanár	említi	1400000
házi	feladat	1400000
az	iskola	1400000
iskola	zár	1400000
vizsga	kéri	1400000
az	orvos	1400000
orvos	megerősíti	1400000
fel	kell	1400000
kell	venni	1400000
az	időpont	1400000
recept	marad	1400000
venni	kell	1400000
bevásárlás	tartalmaz	1400000
add	hozzá	1400000
rendelés	jön	1400000
az	ár	1400000
ár	változik	1400000
vacsora	lesz	1400000
recept	használ	1400000
az	ima	1400000
ima	kezdődik	1400000
család	megy	1400000
az	üzenet	1400000
üzenet	szól	1400000
templom	nyit	1400000
könyv	idézi	1400000
bíróság	vár	1400000
az	ügyvéd	1400000
ügyvéd	előkészíti	1400000
törvény	változtat	1400000
rendőrség	őrzi	1400000
bíró	kéri	1400000
kormány	előkészíti	1400000
miniszter	beszél	1400000
szavazás	indul	1400000
párt	válaszol	1400000
város	módosítja	1400000
meccs	kezdődik	1400000
csapat	edz	1400000
játékos	ellenőrzi	1400000
stadion	nyit	1400000
verseny	átmegy	1400000
bérleti	díj	1400000
díj	fizeti	1400000
ellenőrizd	számlát	1400000
költségvetés	fedezi	1400000
bank	megerősíti	1400000
mentsd	biztosítást	1400000
ház	igényel	1400000
javítás	kér	1400000
az	internet	1400000
internet	működik	1400000
kulcs	marad	1400000
költözés	használ	1400000
film	kezdődik	1400000
zene	folytatódik	1400000
podcast	szól	1400000
sorozat	jön	1400000
játék	fut	1400000
fájl	marad	1400000
az	oldal	1400000
oldal	mutatja	1400000
jelszó	működik	1400000
múzeum	bemutatja	1400000
könyv	magyarázza	1400000
történelem	említi	1400000
tudomány	kér	1400000
festmény	marad	1400000
hívj	amikor	1400000
időpont	változik	1400000
mentsd	címet	1400000
naptár	megerősíti	1400000
